"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2017-11-19",0,FALSE,"932330379012395008",FALSE,NA,NA,"931534102586462208","benshapiro","17995040",0,FALSE,"brazen_unicorn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@benshapiro Acknowledging and embracing that gay people are just regular people should not be considered ""political… https://t.co/onkaWU6CNo",TRUE
"2017-11-19",0,FALSE,"932330040611577856",FALSE,"51.53565849","-0.12531281",NA,NA,NA,0,FALSE,"LadyPandMe","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A dinner of champaigns a #starbucks #eggnoglatte and a ceaser salad with out dressing or bread ;… https://t.co/Tf3XlfsA2h",FALSE
"2017-11-19",0,FALSE,"932329387415945219",FALSE,NA,NA,NA,NA,NA,0,FALSE,"alliebzis","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sometimes it feels like I buy coffee just to spill it on myself. #starbucks",FALSE
"2017-11-19",0,FALSE,"932328917473611777",FALSE,NA,NA,"931568510559453185","drrichswier","15602334",0,FALSE,"brazen_unicorn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@drrichswier @benshapiro Look at this disgusting hypocrite. Roy Moore is cool to represent women and little girls,… https://t.co/00A2oiAY1L",TRUE
"2017-11-19",1,FALSE,"932328388324417536",FALSE,NA,NA,NA,NA,NA,1,FALSE,"waltlove5","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tis the season for Starbucks holiday treats <U+2615><U+FE0F><U+2603><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #starbucks… https://t.co/w36d88VaJ9",FALSE
"2017-11-19",1,FALSE,"932327316151259136",FALSE,NA,NA,NA,NA,NA,0,FALSE,"heidifm","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Why idiots are complaining about the @Starbucks Christmas cup is beyond me. Even if it was two women holding hands.… https://t.co/36TJx9KhwP",TRUE
"2017-11-19",0,FALSE,"932326909937160194",TRUE,NA,NA,NA,NA,NA,2,FALSE,"georgia_heath","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jadeeshaw: the work Christmas tree is pretty cute this year tbf <U+2615><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2764><U+FE0F><U+2728> #Starbucks #ChristmasIsComing #ChristmasTree #Decorations https:…",FALSE
"2017-11-19",0,FALSE,"932326772271714304",TRUE,NA,NA,NA,NA,NA,2,FALSE,"Carajade96","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jadeeshaw: the work Christmas tree is pretty cute this year tbf <U+2615><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2764><U+FE0F><U+2728> #Starbucks #ChristmasIsComing #ChristmasTree #Decorations https:…",FALSE
"2017-11-19",0,FALSE,"932326633083506688",FALSE,NA,NA,NA,NA,NA,0,FALSE,"stevieengel88","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pumpkin spice latte with mommy @starbucks 
#louisvuitton #starbucks #gay #instapic #gayboy #LV… https://t.co/aaoiETmHix",FALSE
"2017-11-19",3,FALSE,"932326625357778944",FALSE,NA,NA,NA,NA,NA,2,FALSE,"jadeeshaw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the work Christmas tree is pretty cute this year tbf <U+2615><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2764><U+FE0F><U+2728> #Starbucks #ChristmasIsComing #ChristmasTree… https://t.co/hgfam0qQv7",TRUE
"2017-11-19",1,FALSE,"932326372919468032",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Buzztime","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","The first rule of #FightClub is: #caffeine. #BuzztimeFacts #Trivia #Starbucks https://t.co/XI6PQzY4Ic",FALSE
"2017-11-19",0,FALSE,"932325683350687745",TRUE,NA,NA,NA,NA,NA,3,FALSE,"Aburl9489","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @impressmemedia: The latest #Coffee, #Starbucks and #Zen Daily! https://t.co/oN0KQTaeW8 Thanks to @Cabalito1 #salestips",FALSE
"2017-11-19",0,FALSE,"932325427749838848",FALSE,NA,NA,NA,NA,NA,0,FALSE,"JennyGPerry","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","I am having both.  I will report back on the Barefoot Rosé as I am about to pour some. 
#sunday #rosewine #barefoot… https://t.co/0hECXpkwUn",TRUE
"2017-11-19",0,FALSE,"932325406526590978",TRUE,NA,NA,NA,NA,NA,3,FALSE,"broadjln","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @impressmemedia: The latest #Coffee, #Starbucks and #Zen Daily! https://t.co/oN0KQTaeW8 Thanks to @Cabalito1 #salestips",FALSE
"2017-11-19",0,FALSE,"932325190272417792",TRUE,NA,NA,NA,NA,NA,66,FALSE,"nikkisuniques","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pinkstate43eBay: #HUGE 30% off #SALE !!! #Christmas #Ornaments #SpiritualGangster #jewelrymaking #Starbucks #Hummel #Levis #plussizefas…",FALSE
"2017-11-19",0,FALSE,"932325130100916224",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dmatthewbarnes","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We’ll call this Daisy’s Day Out. A long walk in the park. A #puppuccino from @Starbucks. And next: a spa treatment.… https://t.co/tNDKsmk95A",TRUE
"2017-11-19",0,FALSE,"932324246352621568",TRUE,NA,NA,NA,NA,NA,224,FALSE,"wadeee3000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @4BillLewis: #Starbucksnews - #4BillLewis breaks #Starbucks drink record http://t.co/b8JdhxdqWQ #Florida #FortLauderdale #Miami http://t…",FALSE
"2017-11-19",0,FALSE,"932323707871260672",FALSE,NA,NA,NA,NA,NA,0,FALSE,"author_rob_76","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Looking for #starbucks #coffee #mug #eindhoven &amp; #nijmegen to complete the set #marketgarden… https://t.co/KBZ12J9BaA",FALSE
"2017-11-19",0,FALSE,"932323661146714115",FALSE,NA,NA,NA,NA,NA,0,FALSE,"feexa","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Elf the musical fuelled by #starbucks and acting as handy props haha #elfthemusical… https://t.co/HK6vf1ohux",FALSE
"2017-11-19",0,FALSE,"932322983057739776",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Dwc213","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","#Starbucks. Wow, staff at Starbucks at McKinney and Olive in Dallas wouldn’t let an old lady with a broken hip sit… https://t.co/zoXSEJwbBM",TRUE
"2017-11-19",0,FALSE,"932322869975007232",FALSE,NA,NA,NA,NA,NA,0,FALSE,"author_rob_76","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#sunday night #brew in my favourite mug #starbucks #arnhem #johnfrostbrug https://t.co/PKRrajgqW8",FALSE
"2017-11-19",0,FALSE,"932322466634125312",TRUE,NA,NA,NA,NA,NA,4,FALSE,"Marle_Burgett","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SpookieLu: Coffee Success! New vLog
https://t.co/nolDuYfc85
#coffee #starbucks #game #games #gaming #gamerguy #gamergirl #gamerdude #ch…",FALSE
"2017-11-19",0,FALSE,"932322465715576833",TRUE,NA,NA,NA,NA,NA,4,FALSE,"MsAllciaB","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SpookieLu: Coffee Success! New vLog
https://t.co/nolDuYfc85
#coffee #starbucks #game #games #gaming #gamerguy #gamergirl #gamerdude #ch…",FALSE
"2017-11-19",0,FALSE,"932322461483438081",TRUE,NA,NA,NA,NA,NA,4,FALSE,"kingjoker747","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SpookieLu: Coffee Success! New vLog
https://t.co/nolDuYfc85
#coffee #starbucks #game #games #gaming #gamerguy #gamergirl #gamerdude #ch…",FALSE
"2017-11-19",0,FALSE,"932322287822532608",FALSE,NA,NA,NA,NA,NA,0,FALSE,"sora_mya","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I love my present to myself passed a certification exam @starbucks #starbucks #pink #rosegold https://t.co/XFyoLw8s27",FALSE
"2017-11-19",0,FALSE,"932322267563986951",TRUE,NA,NA,NA,NA,NA,28,FALSE,"sokonimart","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @midler_helen: Looking for perfect gift? #mugs #coffeemugs #starbucks #xmaslist #giftideas #xmasshopping https://t.co/6UyEnawvAZ https:/…",FALSE
"2017-11-19",0,FALSE,"932322032976613377",FALSE,NA,NA,NA,NA,NA,0,FALSE,"_jennywynn","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Always need my #starbucks <U+2615><U+FE0F> https://t.co/kGdPegEGwy",FALSE
"2017-11-19",4,FALSE,"932321921907257349",FALSE,NA,NA,NA,NA,NA,0,FALSE,"JenaHall1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Working hard to finish up that MEd...snowy days and #starbucks help with the productivity! #gradstudies #meded… https://t.co/5x8BozDQHU",TRUE
"2017-11-19",1,FALSE,"932321823332732928",FALSE,NA,NA,NA,NA,NA,3,FALSE,"impressmemedia","<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","The latest #Coffee, #Starbucks and #Zen Daily! https://t.co/oN0KQTaeW8 Thanks to @Cabalito1 #salestips",FALSE
"2017-11-19",0,FALSE,"932320255044653057",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Nicky_ZY","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Christmas is in the air<ed><U+00A0><U+00BE><ed><U+00B4><U+00A9><ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
#starbucks #coffee #coffeetime #coffeelife #coffeeholic #christmas https://t.co/QxVIZtx0r3",FALSE
"2017-11-19",7,FALSE,"932320221804732417",FALSE,NA,NA,NA,NA,NA,4,FALSE,"SpookieLu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Coffee Success! New vLog
https://t.co/nolDuYfc85
#coffee #starbucks #game #games #gaming #gamerguy #gamergirl… https://t.co/0SPDpFKWwH",TRUE
"2017-11-19",0,FALSE,"932319949367885824",FALSE,NA,NA,NA,NA,NA,0,FALSE,"collaboratorr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First pic with my iphoneX! First tweet too! Absolutely awe #iPhoneX #Starbucks https://t.co/xBjbwu8Cf3",FALSE
"2017-11-19",0,FALSE,"932319045998784513",FALSE,NA,NA,NA,NA,NA,0,FALSE,"johnny_caldera","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","After church #CakePop treat <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #LoveMySons <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #LukeJayden <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #CodyLandon <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> #Starbucks <U+2615><U+FE0F> https://t.co/jJzha44BmV",FALSE
"2017-11-19",0,FALSE,"932318842860081152",FALSE,NA,NA,NA,"Starbucks","30973",0,FALSE,"Sukinya","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Starbucks I’m so disappointed. Been looking forward 2 getting holiday spice flat white all week a &amp; finally get it… https://t.co/da6qXkhfRs",TRUE
"2017-11-19",0,FALSE,"932315233565138944",TRUE,NA,NA,NA,NA,NA,6,FALSE,"treasurotica","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @treasurotica: #Starbucks #CoffeeMug #Holiday 2007 ""Jolly"" #Christmas #CandyCane  https://t.co/hVFurMdEg5 https://t.co/21FcNaXYeV",FALSE
"2017-11-19",0,FALSE,"932315095698419713",FALSE,"52.6333","-1.13333",NA,NA,NA,0,FALSE,"Aaroncarter_uk","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nice Sunday walk with a @starbucks with @scharlottex...

.

#leicester #walk #sunday #starbucks… https://t.co/tkE1tJZBgU",FALSE
"2017-11-19",0,FALSE,"932314320377077761",FALSE,NA,NA,NA,NA,NA,0,FALSE,"GirlyGirl694","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","First gingerbread latte of the season! <U+2615>#Starbucks",FALSE
"2017-11-19",0,FALSE,"932314016160124928",TRUE,NA,NA,NA,NA,NA,2,FALSE,"westnorfolkswim","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Emilia_SportSci: I'm not going to pretend a straight up Americano is the same... why not try a cuppuccono instead? #starbucks #nutritio…",FALSE
"2017-11-19",3,FALSE,"932313846026563584",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mollypriesmeyer","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I really love the new holiday-themed Starbucks cups that say “Fuck colonialism. Capitalism. Paternalism. White savi… https://t.co/IiLT2Pnpvz",TRUE
"2017-11-19",0,FALSE,"932313702212059136",FALSE,NA,NA,NA,NA,NA,0,FALSE,"racquetball54","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lol this #Starbucks is playing Xmas music it feels like summer here.",FALSE
"2017-11-19",0,FALSE,"932313562944376832",FALSE,"34.08571554","-118.38310197",NA,NA,NA,0,FALSE,"ScottVoliva","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#sunday #starbucks #crystalball #crystal #fortune #trolls #weho #westhollywood I see #monday in… https://t.co/ksKbTP2n5l",FALSE
"2017-11-19",0,FALSE,"932313393566044160",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jamieltm","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hot chocolate before we watch the Santa Claus parade! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
.
.
.
#niecelove #nephewlove #starbucks… https://t.co/6u4kJjqyha",FALSE
"2017-11-19",0,FALSE,"932313353195835392",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ryanpio","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","2017 cbb count (as of 11/19): 1 #cranberryblissbar #starbucks #dessert or #breakfast https://t.co/6uoQKthu3F",FALSE
"2017-11-19",0,FALSE,"932313012828073985",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RachaelMoshman","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Starbucks Sous Vide Instant Pot Egg Bites With Ham and Broccoli - Shrinking Momster https://t.co/OT4f1aXTS2… https://t.co/58UD3czePe",TRUE
"2017-11-19",0,FALSE,"932312264882913281",FALSE,NA,NA,NA,NA,NA,0,FALSE,"wivaggcole","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hello my friend. #starbucks #peppermintmocha https://t.co/ngcf5yFKRg",FALSE
"2017-11-19",0,FALSE,"932312040764575746",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Deko_Gurl","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tis the season! #starbucks #peppermintbrowniecakepop #hotchocolate #eggnoglatte #coffee #momandson… https://t.co/N4SmQdnNGT",TRUE
"2017-11-19",0,FALSE,"932309762955456512",TRUE,NA,NA,NA,NA,NA,2,FALSE,"JudyOlbrych","<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>","RT @VladoBotsvadze: The same cup of coffee. #branding #marketing #starbucks https://t.co/4x7o4E1hxe",FALSE
"2017-11-19",0,FALSE,"932309594780684288",FALSE,NA,NA,NA,NA,NA,0,FALSE,"brandbazzar","<a href=""http://teplitskiy.net"" rel=""nofollow"">_my_ebay_fixboat</a>","https://t.co/UBw1mboYWg #Starbucks 12 oz #coffee #mug Microwave and Dishwasher Safe  #ebay https://t.co/K6vDc0F4ux",FALSE
"2017-11-19",0,FALSE,"932309057251057665",FALSE,NA,NA,NA,NA,NA,0,FALSE,"bitcoin_machine","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Am I the only one that sees what conservatives should really be upset about? This seems provocative to me.… https://t.co/zKF7Ep8Qdy",TRUE
"2017-11-19",0,FALSE,"932308002274603008",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Agent_Mackey","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Give Good what? #starbucks https://t.co/H5JF4aoBcE",FALSE
"2017-11-19",0,FALSE,"932307988966019072",FALSE,NA,NA,NA,NA,NA,0,FALSE,"rossb812","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This is what happens when you drive for 18 hours straight. #venti #starbucks #jetlagged… https://t.co/kodRbAyaET",FALSE
"2017-11-19",0,FALSE,"932307556512534529",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BiancaJadeTV","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Yup not procrastinating at all #sundayvibes I promise I'm #studying not #colouring #starbucks https://t.co/gW0XSWv30V",FALSE
